ID,length,Wt,DL,Hg,SamInEve,SpC,Event,SpC_Count2,SpC_EVENT
44605,8.5,1,0,0.07,75,104,7982,394,104_7982
44633,17,1,0,0.36,75,188,7982,1217,188_7982
44648,18.4,1,0,0.5,75,188,7982,1217,188_7982
44640,16.9,1,0,0.41,75,188,7982,1217,188_7982
44653,25.1,1,0,0.68,75,188,7982,1217,188_7982
44643,17.4,1,0,0.44,75,188,7982,1217,188_7982
44636,15.6,1,0,0.39,75,188,7982,1217,188_7982
44650,18,1,0,0.54,75,188,7982,1217,188_7982
44631,19.7,1,0,0.34,75,188,7982,1217,188_7982
44630,17.8,1,0,0.31,75,188,7982,1217,188_7982
44651,25.2,1,0,0.55,75,188,7982,1217,188_7982
44646,15.9,1,0,0.46,75,188,7982,1217,188_7982
44641,18.6,1,0,0.41,75,188,7982,1217,188_7982
44638,16.8,1,0,0.4,75,188,7982,1217,188_7982
44635,17.4,1,0,0.37,75,188,7982,1217,188_7982
44634,17,1,0,0.36,75,188,7982,1217,188_7982
44632,16.7,1,0,0.36,75,188,7982,1217,188_7982
44654,27.7,1,0,0.75,75,188,7982,1217,188_7982
44652,20.9,1,0,0.61,75,188,7982,1217,188_7982
44649,19.6,1,0,0.53,75,188,7982,1217,188_7982
44647,14.9,1,0,0.47,75,188,7982,1217,188_7982
44645,18.3,1,0,0.45,75,188,7982,1217,188_7982
44642,18.6,1,0,0.43,75,188,7982,1217,188_7982
44644,18.7,1,0,0.44,75,188,7982,1217,188_7982
44639,16.8,1,0,0.41,75,188,7982,1217,188_7982
44637,16.7,1,0,0.39,75,188,7982,1217,188_7982
44674,9.1,1,0,0.39,75,444,7982,631,444_7982
44666,7.7,1,0,0.2,75,444,7982,631,444_7982
44659,7.2,1,0,0.13,75,444,7982,631,444_7982
44672,9.4,1,0,0.27,75,444,7982,631,444_7982
44664,6.9,1,0,0.19,75,444,7982,631,444_7982
44656,5.9,1,0,0.12,75,444,7982,631,444_7982
44675,10.2,1,0,0.42,75,444,7982,631,444_7982
44670,5.4,1,0,0.26,75,444,7982,631,444_7982
44667,7.6,1,0,0.21,75,444,7982,631,444_7982
44661,7.1,1,0,0.14,75,444,7982,631,444_7982
44677,10.6,1,0,0.45,75,444,7982,631,444_7982
44678,10.9,1,0,0.55,75,444,7982,631,444_7982
44662,6.4,1,0,0.15,75,444,7982,631,444_7982
44676,9.8,1,0,0.43,75,444,7982,631,444_7982
44679,6.1,1,0,0.68,75,444,7982,631,444_7982
44673,8.8,1,0,0.29,75,444,7982,631,444_7982
44671,9,1,0,0.26,75,444,7982,631,444_7982
44669,7.4,1,0,0.25,75,444,7982,631,444_7982
44668,7.9,1,0,0.21,75,444,7982,631,444_7982
44665,7.2,1,0,0.19,75,444,7982,631,444_7982
44663,5.6,1,0,0.18,75,444,7982,631,444_7982
44660,5.7,1,0,0.14,75,444,7982,631,444_7982
44657,6,1,0,0.12,75,444,7982,631,444_7982
44655,6,1,0,0.08,75,444,7982,631,444_7982
44658,5.7,1,0,0.13,75,444,7982,631,444_7982
44687,25.7,2,0,0.7,13,189,7984,7770,189_7984
44683,14.3,6,0,0.28,13,189,7984,7770,189_7984
44685,19.5,6,0,0.46,13,189,7984,7770,189_7984
44686,23,1,0,0.66,13,189,7984,7770,189_7984
44684,16.7,3,0,0.39,13,189,7984,7770,189_7984
44682,11.7,5,0,0.25,13,189,7984,7770,189_7984
44689,13.4,2,0,0.43,13,531,7984,10204,531_7984
44692,19.7,3,0,1.1,13,531,7984,10204,531_7984
44690,11.6,6,0,0.46,13,531,7984,10204,531_7984
44691,17.3,3,0,0.79,13,531,7984,10204,531_7984
44693,28,1,0,2.1,13,531,7984,10204,531_7984
44698,17.5,1,0,0.47,14,189,7985,7770,189_7985
44700,22.9,1,0,0.82,14,189,7985,7770,189_7985
44696,15,1,0,0.4,14,189,7985,7770,189_7985
44699,19,1,0,0.52,14,189,7985,7770,189_7985
44697,20.1,1,0,0.45,14,189,7985,7770,189_7985
44695,16.4,1,0,0.31,14,189,7985,7770,189_7985
44702,13.8,1,0,0.42,14,531,7985,10204,531_7985
44706,16.7,1,0,0.9,14,531,7985,10204,531_7985
44704,11.8,1,0,0.46,14,531,7985,10204,531_7985
44707,22.4,1,0,1.3,14,531,7985,10204,531_7985
44703,18.4,1,0,0.45,14,531,7985,10204,531_7985
44705,16.3,1,0,0.53,14,531,7985,10204,531_7985
44709,17.2,2,0,0.13,3,522,7986,1454,522_7986
44710,22.2,2,0,0.3,3,522,7986,1454,522_7986
44708,13.9,4,0,0.09,3,522,7986,1454,522_7986
44713,14.9,1,0,0.45,11,522,7987,1454,522_7987
44721,26.9,1,0,0.62,11,522,7987,1454,522_7987
44716,18.3,1,0,0.48,11,522,7987,1454,522_7987
44719,15.7,1,0,0.53,11,522,7987,1454,522_7987
44715,14.6,1,0,0.47,11,522,7987,1454,522_7987
44711,12.4,1,0,0.41,11,522,7987,1454,522_7987
44720,17.7,1,0,0.53,11,522,7987,1454,522_7987
44718,16,1,0,0.51,11,522,7987,1454,522_7987
44717,20,1,0,0.49,11,522,7987,1454,522_7987
44714,20.2,1,0,0.46,11,522,7987,1454,522_7987
44712,15.1,1,0,0.44,11,522,7987,1454,522_7987
44724,12.8,2,0,0.14,4,522,7988,1454,522_7988
44722,20.8,1,0,0.098,4,522,7988,1454,522_7988
44725,36.6,1,0,0.44,4,522,7988,1454,522_7988
44723,16.5,2,0,0.11,4,522,7988,1454,522_7988
44728,11.7,5,0,0.13,4,522,7989,1454,522_7989
44729,15.9,5,0,0.19,4,522,7989,1454,522_7989
44732,10.7,1,0,0.18,6,317,7990,2119,317_7990
44734,13.9,1,0,0.38,6,317,7990,2119,317_7990
44730,10.8,1,0,0.13,6,317,7990,2119,317_7990
44735,14.8,1,0,0.44,6,317,7990,2119,317_7990
44733,12.5,1,0,0.3,6,317,7990,2119,317_7990
44731,11.5,1,0,0.14,6,317,7990,2119,317_7990
44737,21,3,0,0.57,4,189,7991,7770,189_7991
44736,16.2,2,0,0.06,4,189,7991,7770,189_7991
44738,13.2,3,0,0.3,4,531,7991,10204,531_7991
44739,18.2,3,0,0.76,4,531,7991,10204,531_7991
44742,22.2,8,0,0.7,7,189,7992,7770,189_7992
44741,17.1,8,0,0.39,7,189,7992,7770,189_7992
44740,13.5,5,0,0.3,7,189,7992,7770,189_7992
44744,3.1,11,0,0.085,7,446,7992,946,446_7992
44743,2.5,18,0,0.083,7,446,7992,946,446_7992
44746,3,31,0,0.095,7,446,7992,946,446_7992
44745,2.8,32,0,0.087,7,446,7992,946,446_7992
44751,23.8,2,0,0.27,7,189,7993,7770,189_7993
44752,18.2,5,0,0.32,7,189,7993,7770,189_7993
44773,20.5,1,0,0.27,58,189,7994,7770,189_7994
44757,20.1,1,0,0.18,58,189,7994,7770,189_7994
44765,18.5,1,0,0.23,58,189,7994,7770,189_7994
44760,18.9,1,0,0.2,58,189,7994,7770,189_7994
44777,24,1,0,0.52,58,189,7994,7770,189_7994
44769,19.5,1,0,0.25,58,189,7994,7770,189_7994
44759,17.9,1,0,0.19,58,189,7994,7770,189_7994
44755,18.5,1,0,0.16,58,189,7994,7770,189_7994
44775,19.5,1,0,0.3,58,189,7994,7770,189_7994
44771,20.3,1,0,0.26,58,189,7994,7770,189_7994
44767,25.7,1,0,0.23,58,189,7994,7770,189_7994
44763,20,1,0,0.21,58,189,7994,7770,189_7994
44762,21,1,0,0.2,58,189,7994,7770,189_7994
44761,19.4,1,0,0.2,58,189,7994,7770,189_7994
44758,25.1,1,0,0.18,58,189,7994,7770,189_7994
44756,19.4,1,0,0.17,58,189,7994,7770,189_7994
44754,16.7,1,0,0.15,58,189,7994,7770,189_7994
44776,21.5,1,0,0.3,58,189,7994,7770,189_7994
44774,17.2,1,0,0.28,58,189,7994,7770,189_7994
44772,19,1,0,0.27,58,189,7994,7770,189_7994
44770,20.1,1,0,0.25,58,189,7994,7770,189_7994
44768,20.3,1,0,0.24,58,189,7994,7770,189_7994
44766,19.3,1,0,0.23,58,189,7994,7770,189_7994
44764,17.3,1,0,0.22,58,189,7994,7770,189_7994
44784,25.1,1,0,0.14,58,190,7994,558,190_7994
44801,21.5,1,0,0.23,58,190,7994,558,190_7994
44791,21,1,0,0.16,58,190,7994,558,190_7994
44796,24,1,0,0.19,58,190,7994,558,190_7994
44790,18.5,1,0,0.16,58,190,7994,558,190_7994
44781,19.4,1,0,0.14,58,190,7994,558,190_7994
44799,19.5,1,0,0.21,58,190,7994,558,190_7994
44793,20.5,1,0,0.17,58,190,7994,558,190_7994
44788,20,1,0,0.15,58,190,7994,558,190_7994
44785,18.9,1,0,0.15,58,190,7994,558,190_7994
44783,20.1,1,0,0.14,58,190,7994,558,190_7994
44779,17.9,1,0,0.13,58,190,7994,558,190_7994
44800,19,1,0,0.23,58,190,7994,558,190_7994
44798,17.2,1,0,0.21,58,190,7994,558,190_7994
44795,20.1,1,0,0.19,58,190,7994,558,190_7994
44792,25.7,1,0,0.16,58,190,7994,558,190_7994
44789,16.7,1,0,0.16,58,190,7994,558,190_7994
44787,19.4,1,0,0.15,58,190,7994,558,190_7994
44786,19.3,1,0,0.15,58,190,7994,558,190_7994
44794,20.3,1,0,0.18,58,190,7994,558,190_7994
44797,20.3,1,0,0.2,58,190,7994,558,190_7994
44782,19.5,1,0,0.14,58,190,7994,558,190_7994
44780,18.5,1,0,0.14,58,190,7994,558,190_7994
44778,17.3,1,0,0.13,58,190,7994,558,190_7994
44810,3,1,0,0.057,58,446,7994,946,446_7994
44803,3.1,1,0,0.033,58,446,7994,946,446_7994
44809,3.5,1,0,0.051,58,446,7994,946,446_7994
44806,2,1,0,0.038,58,446,7994,946,446_7994
44805,3.4,1,0,0.037,58,446,7994,946,446_7994
44807,3.5,1,0,0.038,58,446,7994,946,446_7994
44811,2.6,1,0,0.11,58,446,7994,946,446_7994
44808,3.5,1,0,0.043,58,446,7994,946,446_7994
44804,3,1,0,0.034,58,446,7994,946,446_7994
44802,3,1,0,0.029,58,446,7994,946,446_7994
44814,21.4,1,0,0.59,14,189,7995,7770,189_7995
44818,32,1,0,1.2,14,189,7995,7770,189_7995
44816,32.8,1,0,0.95,14,189,7995,7770,189_7995
44819,30.5,1,0,2,14,189,7995,7770,189_7995
44817,29,1,0,1.2,14,189,7995,7770,189_7995
44815,20.6,1,0,0.63,14,189,7995,7770,189_7995
44813,19.3,1,0,0.38,14,189,7995,7770,189_7995
44820,11.6,1,0,0.17,14,317,7995,2119,317_7995
44821,11.9,1,0,0.22,14,317,7995,2119,317_7995
44822,12.8,1,0,0.25,14,531,7995,10204,531_7995
44824,23,1,0,0.51,14,531,7995,10204,531_7995
44825,27.5,1,0,1.25,14,531,7995,10204,531_7995
44823,13.9,1,0,0.3,14,531,7995,10204,531_7995
44831,22.7,6,0,0.25,14,189,7997,7770,189_7997
44832,27.4,7,0,0.26,14,189,7997,7770,189_7997
44833,32.9,2,0,0.34,14,189,7997,7770,189_7997
44830,16.7,3,0,0.08,14,189,7997,7770,189_7997
44835,15.6,2,0,0.28,14,328,7997,10267,328_7997
44834,12.2,2,0,0.25,14,328,7997,10267,328_7997
44839,17.8,8,0,0.25,14,531,7997,10204,531_7997
44841,27.1,5,0,0.68,14,531,7997,10204,531_7997
44840,21.4,8,0,0.45,14,531,7997,10204,531_7997
44838,11.8,8,0,0.11,14,531,7997,10204,531_7997
44846,20.7,1,0,0.412,13,189,7998,7770,189_7998
44842,20.1,1,0,0.101,13,189,7998,7770,189_7998
44844,25.6,1,0,0.361,13,189,7998,7770,189_7998
44847,24.2,1,0,0.561,13,189,7998,7770,189_7998
44845,27,1,0,0.406,13,189,7998,7770,189_7998
44843,17.1,1,0,0.105,13,189,7998,7770,189_7998
44850,14.1,1,0,0.119,13,531,7998,10204,531_7998
44854,18.3,1,0,0.316,13,531,7998,10204,531_7998
44852,19.9,1,0,0.236,13,531,7998,10204,531_7998
44851,17.6,1,0,0.233,13,531,7998,10204,531_7998
44849,11.9,1,0,0.112,13,531,7998,10204,531_7998
44853,19.1,1,0,0.277,13,531,7998,10204,531_7998
44856,21.6,5,0,0.18,6,189,7999,7770,189_7999
44857,26.3,5,0,0.45,6,189,7999,7770,189_7999
44855,18.2,5,0,0.11,6,189,7999,7770,189_7999
44860,21.3,3,0,0.37,6,531,7999,10204,531_7999
44858,13.6,4,0,0.15,6,531,7999,10204,531_7999
44859,16.6,5,0,0.2,6,531,7999,10204,531_7999
44862,20.2,2,0,0.31,6,522,8000,1454,522_8000
44863,17.4,1,0,0.41,6,522,8000,1454,522_8000
44866,24.2,4,0,1.6,6,522,8000,1454,522_8000
44865,28.9,1,0,1.5,6,522,8000,1454,522_8000
44864,22.1,6,0,0.78,6,522,8000,1454,522_8000
44861,12.6,2,0,0.28,6,522,8000,1454,522_8000
44867,18.3,5,0,0.1,4,189,8001,7770,189_8001
44868,20.2,3,0,0.22,4,189,8001,7770,189_8001
44869,13,5,0,0.16,4,531,8001,10204,531_8001
44870,18.3,4,0,0.23,4,531,8001,10204,531_8001
44875,20,1,0,0.22,42,188,8002,1217,188_8002
44883,24,1,0,0.34,42,188,8002,1217,188_8002
44887,28,1,0,0.44,42,188,8002,1217,188_8002
44879,17,1,0,0.27,42,188,8002,1217,188_8002
44871,14,1,0,0.12,42,188,8002,1217,188_8002
44885,17,1,0,0.36,42,188,8002,1217,188_8002
44881,20,1,0,0.29,42,188,8002,1217,188_8002
44877,19,1,0,0.24,42,188,8002,1217,188_8002
44873,18,1,0,0.17,42,188,8002,1217,188_8002
44888,26,1,0,0.56,42,188,8002,1217,188_8002
44886,21,1,0,0.39,42,188,8002,1217,188_8002
44884,24,1,0,0.35,42,188,8002,1217,188_8002
44882,20,1,0,0.3,42,188,8002,1217,188_8002
44880,22,1,0,0.28,42,188,8002,1217,188_8002
44878,19,1,0,0.26,42,188,8002,1217,188_8002
44876,18,1,0,0.23,42,188,8002,1217,188_8002
44874,18,1,0,0.2,42,188,8002,1217,188_8002
44872,17,1,0,0.14,42,188,8002,1217,188_8002
44890,10,1,0,0.21,42,530,8002,1177,530_8002
44891,13,1,0,0.28,42,530,8002,1177,530_8002
44892,12,1,0,0.29,42,530,8002,1177,530_8002
44895,19,1,0,0.35,42,530,8002,1177,530_8002
44897,14,1,0,0.37,42,530,8002,1177,530_8002
44898,17,1,0,0.37,42,530,8002,1177,530_8002
44900,18,1,0,0.38,42,530,8002,1177,530_8002
44901,14,1,0,0.44,42,530,8002,1177,530_8002
44903,18,1,0,0.51,42,530,8002,1177,530_8002
44904,19,1,0,0.53,42,530,8002,1177,530_8002
44905,20,1,0,0.54,42,530,8002,1177,530_8002
44907,20,1,0,0.66,42,530,8002,1177,530_8002
44908,21,1,0,0.74,42,530,8002,1177,530_8002
44910,21,1,0,1.1,42,530,8002,1177,530_8002
44911,21,1,0,1.18,42,530,8002,1177,530_8002
44912,26,1,0,1.23,42,530,8002,1177,530_8002
44909,23,1,0,0.95,42,530,8002,1177,530_8002
44899,17,1,0,0.37,42,530,8002,1177,530_8002
44893,16,1,0,0.32,42,530,8002,1177,530_8002
44896,11.5,1,0,0.36,42,530,8002,1177,530_8002
44894,13,1,0,0.35,42,530,8002,1177,530_8002
44906,16,1,0,0.63,42,530,8002,1177,530_8002
44902,15,1,0,0.45,42,530,8002,1177,530_8002
44889,12,1,0,0.2,42,530,8002,1177,530_8002
44916,22.2,3,0,0.48,4,531,8003,10204,531_8003
44914,15.9,3,0,0.18,4,531,8003,10204,531_8003
44915,13.5,2,0,0.19,4,531,8003,10204,531_8003
44918,32,1,0,0.63,3,189,8004,7770,189_8004
44919,26.8,3,0,0.7,3,189,8004,7770,189_8004
44917,23.4,1,0,0.41,3,189,8004,7770,189_8004
44921,18.4,8,0,0.13,22,105,8005,1306,105_8005
44920,10.8,4,0,0.069,22,105,8005,1306,105_8005
44923,19.6,1,0,0.14,22,105,8005,1306,105_8005
44922,17.9,1,0,0.14,22,105,8005,1306,105_8005
44931,21.2,5,0,0.39,22,522,8005,1454,522_8005
44933,19.3,1,0,0.58,22,522,8005,1454,522_8005
44930,22.8,1,0,0.29,22,522,8005,1454,522_8005
44926,14.7,1,0,0.19,22,522,8005,1454,522_8005
44932,19.1,1,0,0.46,22,522,8005,1454,522_8005
44935,26.3,2,0,0.6,22,522,8005,1454,522_8005
44927,14.6,4,0,0.2,22,522,8005,1454,522_8005
44929,18.8,1,0,0.28,22,522,8005,1454,522_8005
44928,17.8,8,0,0.28,22,522,8005,1454,522_8005
44934,24.5,1,0,0.59,22,522,8005,1454,522_8005
44941,28.3,1,0,1.1,22,531,8005,10204,531_8005
44938,21.1,1,0,0.41,22,531,8005,10204,531_8005
44939,22.4,1,0,0.46,22,531,8005,10204,531_8005
44940,21.7,4,0,0.93,22,531,8005,10204,531_8005
44937,17.6,8,0,0.22,22,531,8005,10204,531_8005
44936,10.5,8,0,0.11,22,531,8005,10204,531_8005
44949,25.2,1,0,0.299,15,189,8006,7770,189_8006
44945,17.9,1,0,0.151,15,189,8006,7770,189_8006
44951,22.6,1,0,0.396,15,189,8006,7770,189_8006
44947,22.3,1,0,0.208,15,189,8006,7770,189_8006
44943,14.2,1,0,0.088,15,189,8006,7770,189_8006
44950,20.3,1,0,0.305,15,189,8006,7770,189_8006
44948,25.4,1,0,0.264,15,189,8006,7770,189_8006
44946,18.3,1,0,0.164,15,189,8006,7770,189_8006
44944,19.7,1,0,0.134,15,189,8006,7770,189_8006
44942,16.3,1,0,0.083,15,189,8006,7770,189_8006
44955,22.2,1,0,0.438,15,531,8006,10204,531_8006
44954,14.5,1,0,0.266,15,531,8006,10204,531_8006
44952,8.4,1,0,0.126,15,531,8006,10204,531_8006
44956,18.3,1,0,0.481,15,531,8006,10204,531_8006
44953,11.8,1,0,0.247,15,531,8006,10204,531_8006
44963,22.8,1,0,0.26,24,189,8007,7770,189_8007
44957,14.5,1,0,0.1,24,189,8007,7770,189_8007
44964,24.5,1,0,0.26,24,189,8007,7770,189_8007
44961,22.5,1,0,0.22,24,189,8007,7770,189_8007
44959,21.5,1,0,0.18,24,189,8007,7770,189_8007
44962,24.3,1,0,0.22,24,189,8007,7770,189_8007
44960,20.5,1,0,0.21,24,189,8007,7770,189_8007
44965,28.3,1,0,0.27,24,189,8007,7770,189_8007
44958,19.1,1,0,0.16,24,189,8007,7770,189_8007
44967,6.1,1,0,0.05,24,446,8007,946,446_8007
44974,7.3,1,0,0.08,24,446,8007,946,446_8007
44972,6.1,1,0,0.07,24,446,8007,946,446_8007
44969,5.8,1,0,0.06,24,446,8007,946,446_8007
44971,6.6,1,0,0.06,24,446,8007,946,446_8007
44966,6.1,1,0,0.05,24,446,8007,946,446_8007
44973,6.6,1,0,0.08,24,446,8007,946,446_8007
44968,6.3,1,0,0.05,24,446,8007,946,446_8007
44970,5.9,1,0,0.06,24,446,8007,946,446_8007
44980,28.6,1,0,1.08,24,531,8007,10204,531_8007
44975,14.8,1,0,0.18,24,531,8007,10204,531_8007
44978,20,1,0,0.29,24,531,8007,10204,531_8007
44979,22.6,1,0,0.9,24,531,8007,10204,531_8007
44976,13.7,1,0,0.2,24,531,8007,10204,531_8007
44977,18.3,1,0,0.23,24,531,8007,10204,531_8007
44982,17.4,8,0,0.22,3,531,8008,10204,531_8008
44983,22.6,1,0,0.53,3,531,8008,10204,531_8008
44981,12.7,8,0,0.065,3,531,8008,10204,531_8008
44984,8.6,1,1,0.02,4,285,8009,359,285_8009
44985,8.3,1,0,0.03,4,285,8009,359,285_8009
44986,15.5,1,1,0.02,4,530,8009,1177,530_8009
44987,14.7,1,0,0.08,4,530,8009,1177,530_8009
44998,25.3,1,0,0.039,9,238,8012,3254,238_8012
44994,13.1,1,0,0.008,9,238,8012,3254,238_8012
44996,21,1,0,0.017,9,238,8012,3254,238_8012
44999,22.6,1,0,0.053,9,238,8012,3254,238_8012
44997,18.2,1,0,0.02,9,238,8012,3254,238_8012
44995,17.1,1,0,0.017,9,238,8012,3254,238_8012
45005,18.2,1,0,0.33,12,189,8014,7770,189_8014
45009,24,1,0,0.685,12,189,8014,7770,189_8014
45011,24.7,1,0,1.197,12,189,8014,7770,189_8014
45007,21.2,1,0,0.449,12,189,8014,7770,189_8014
45010,25.4,1,0,1.011,12,189,8014,7770,189_8014
45008,22.5,1,0,0.543,12,189,8014,7770,189_8014
45006,21.8,1,0,0.413,12,189,8014,7770,189_8014
45004,18.8,1,0,0.212,12,189,8014,7770,189_8014
45012,16.3,1,0,0.304,12,531,8014,10204,531_8014
45014,19.8,1,0,1.136,12,531,8014,10204,531_8014
45015,19.4,1,0,1.187,12,531,8014,10204,531_8014
45013,20.6,1,0,0.721,12,531,8014,10204,531_8014
45016,21.1,5,0,0.27,5,189,8015,7770,189_8015
45018,19.8,3,0,0.33,5,189,8015,7770,189_8015
45017,27,2,0,0.31,5,189,8015,7770,189_8015
45019,20.8,2,0,0.78,5,531,8015,10204,531_8015
45020,17.6,1,0,0.81,5,531,8015,10204,531_8015
45022,17.8,6,0,0.045,6,166,8016,2211,166_8016
45023,21.7,6,0,0.045,6,166,8016,2211,166_8016
45021,14.2,5,0,0.037,6,166,8016,2211,166_8016
45025,12.3,8,0,0.1,6,531,8016,10204,531_8016
45026,19.5,3,0,0.2,6,531,8016,10204,531_8016
45029,18.8,7,0,0.19,12,189,8017,7770,189_8017
45031,21.5,4,0,0.25,12,189,8017,7770,189_8017
45032,15.2,5,0,0.26,12,189,8017,7770,189_8017
45030,25.7,1,0,0.2,12,189,8017,7770,189_8017
45028,11.9,6,0,0.12,12,189,8017,7770,189_8017
45035,15.1,5,0,0.16,12,531,8017,10204,531_8017
45037,19.6,3,0,0.31,12,531,8017,10204,531_8017
45038,22.6,2,0,0.35,12,531,8017,10204,531_8017
45036,17.2,4,0,0.22,12,531,8017,10204,531_8017
45034,13.2,6,0,0.13,12,531,8017,10204,531_8017
45046,6,10,0,0.11,12,446,8019,946,446_8019
45044,6,10,0,0.11,12,446,8019,946,446_8019
45043,6,10,0,0.1,12,446,8019,946,446_8019
45045,6,10,0,0.11,12,446,8019,946,446_8019
45042,6,10,0,0.094,12,446,8019,946,446_8019
45051,20.3,3,0,1.3,12,531,8019,10204,531_8019
45049,16.6,1,0,0.45,12,531,8019,10204,531_8019
45052,22.2,2,0,1.7,12,531,8019,10204,531_8019
45050,18.7,3,0,0.89,12,531,8019,10204,531_8019
45048,12.5,1,0,0.16,12,531,8019,10204,531_8019
45059,7.4,8,0,0.19,11,446,8020,946,446_8020
45055,6,8,0,0.086,11,446,8020,946,446_8020
45057,6.4,8,0,0.11,11,446,8020,946,446_8020
45058,6.6,8,0,0.15,11,446,8020,946,446_8020
45056,5.7,10,0,0.095,11,446,8020,946,446_8020
45063,22.4,8,0,1.2,11,531,8020,10204,531_8020
45061,13.6,8,0,0.17,11,531,8020,10204,531_8020
45062,16.2,6,0,0.41,11,531,8020,10204,531_8020
45066,24.5,1,0,0.292,13,189,8021,7770,189_8021
45068,26.4,1,0,0.335,13,189,8021,7770,189_8021
45064,22.9,1,0,0.242,13,189,8021,7770,189_8021
45067,26,1,0,0.295,13,189,8021,7770,189_8021
45065,25.8,1,0,0.275,13,189,8021,7770,189_8021
45071,18.5,1,0,0.456,13,531,8021,10204,531_8021
45075,21.9,1,0,1.285,13,531,8021,10204,531_8021
45073,24,1,0,0.683,13,531,8021,10204,531_8021
45069,10,1,0,0.095,13,531,8021,10204,531_8021
45076,22.2,1,0,1.824,13,531,8021,10204,531_8021
45074,22.9,1,0,0.816,13,531,8021,10204,531_8021
45072,20.9,1,0,0.538,13,531,8021,10204,531_8021
45070,15.2,1,0,0.391,13,531,8021,10204,531_8021
45083,5.2,1,0,0.07,29,446,8022,946,446_8022
45079,5.4,1,0,0.05,29,446,8022,946,446_8022
45085,5.9,1,0,0.09,29,446,8022,946,446_8022
45081,5.4,1,0,0.06,29,446,8022,946,446_8022
45077,5.6,1,0,0.04,29,446,8022,946,446_8022
45086,5.8,1,0,0.13,29,446,8022,946,446_8022
45084,5.7,1,0,0.07,29,446,8022,946,446_8022
45082,5.5,1,0,0.06,29,446,8022,946,446_8022
45080,5.6,1,0,0.05,29,446,8022,946,446_8022
45078,5.4,1,0,0.05,29,446,8022,946,446_8022
45100,21.1,1,0,0.75,29,531,8022,10204,531_8022
45091,12.9,1,0,0.15,29,531,8022,10204,531_8022
45104,25.2,1,0,0.88,29,531,8022,10204,531_8022
45095,15.8,1,0,0.23,29,531,8022,10204,531_8022
45088,11.9,1,0,0.09,29,531,8022,10204,531_8022
45102,22.2,1,0,0.84,29,531,8022,10204,531_8022
45097,18.5,1,0,0.33,29,531,8022,10204,531_8022
45093,17,1,0,0.18,29,531,8022,10204,531_8022
45090,13.8,1,0,0.14,29,531,8022,10204,531_8022
45105,20.4,1,0,1.03,29,531,8022,10204,531_8022
45103,26,1,0,0.85,29,531,8022,10204,531_8022
45101,24.6,1,0,0.78,29,531,8022,10204,531_8022
45099,24.3,1,0,0.62,29,531,8022,10204,531_8022
45096,16.4,1,0,0.23,29,531,8022,10204,531_8022
45094,18.8,1,0,0.19,29,531,8022,10204,531_8022
45092,18.2,1,0,0.15,29,531,8022,10204,531_8022
45098,21.4,1,0,0.53,29,531,8022,10204,531_8022
45089,11.8,1,0,0.11,29,531,8022,10204,531_8022
45087,11.1,1,0,0.07,29,531,8022,10204,531_8022
45107,12,7,0,0.36,4,531,8023,10204,531_8023
45109,21.4,8,0,0.97,4,531,8023,10204,531_8023
45108,18.1,5,0,0.62,4,531,8023,10204,531_8023
45111,10.5,8,0,0.023,3,509,8024,487,509_8024
45112,15.5,3,0,0.063,3,509,8024,487,509_8024
45116,22.3,6,0,0.27,6,189,8025,7770,189_8025
45114,18.4,4,0,0.19,6,189,8025,7770,189_8025
45117,28.4,2,0,0.3,6,189,8025,7770,189_8025
45115,24.9,4,0,0.26,6,189,8025,7770,189_8025
45122,27.1,1,0,0.35,18,189,8026,7770,189_8026
45120,27.7,1,0,0.27,18,189,8026,7770,189_8026
45123,27.6,1,0,0.61,18,189,8026,7770,189_8026
45121,24.3,1,0,0.34,18,189,8026,7770,189_8026
45119,23,1,0,0.27,18,189,8026,7770,189_8026
45127,27.6,1,0,0.285,18,190,8026,558,190_8026
45125,23,1,0,0.181,18,190,8026,558,190_8026
45126,27.1,1,0,0.202,18,190,8026,558,190_8026
45137,5.6,1,0,0.14,18,446,8026,946,446_8026
45129,5.8,1,0,0.058,18,446,8026,946,446_8026
45133,5.3,1,0,0.089,18,446,8026,946,446_8026
45135,6,1,0,0.12,18,446,8026,946,446_8026
45131,5.3,1,0,0.081,18,446,8026,946,446_8026
45136,5.5,1,0,0.13,18,446,8026,946,446_8026
45134,5.5,1,0,0.11,18,446,8026,946,446_8026
45132,5.9,1,0,0.087,18,446,8026,946,446_8026
45130,6.1,1,0,0.076,18,446,8026,946,446_8026
45128,5.3,1,0,0.046,18,446,8026,946,446_8026
45140,14.4,1,0,0.056,9,166,8027,2211,166_8027
45141,27.1,3,0,0.099,9,166,8027,2211,166_8027
45139,16.8,8,0,0.051,9,166,8027,2211,166_8027
45143,10.7,8,0,0.13,9,531,8027,10204,531_8027
45145,25.8,2,0,0.59,9,531,8027,10204,531_8027
45146,22.9,4,0,0.63,9,531,8027,10204,531_8027
45144,16.5,8,0,0.17,9,531,8027,10204,531_8027
45151,24.2,1,0,0.241,15,189,8028,7770,189_8028
45147,19.3,1,0,0.057,15,189,8028,7770,189_8028
45149,16.7,1,0,0.07,15,189,8028,7770,189_8028
45150,22.3,1,0,0.16,15,189,8028,7770,189_8028
45148,18.9,1,0,0.058,15,189,8028,7770,189_8028
45157,13.6,1,0,0.087,15,531,8028,10204,531_8028
45154,8.7,1,0,0.045,15,531,8028,10204,531_8028
