ID,measured,LOO_modeled,sigma,DL
80371,0.27,0.426652,0.419149,0
80372,0.28,0.426982,0.419148,0
80370,0.65,0.397912,0.419148,0
80368,0.54,0.360027,0.419148,0
80369,0.55,0.478531,0.419149,0
80367,0.31,0.328705,0.419149,0
80373,0.18,0.139138,0.419149,0
80374,0.27,0.159242,0.419147,0
80377,0.25,0.251664,0.419149,0
80375,0.09,0.198642,0.419145,0
80376,0.15,0.204113,0.419149,0
80378,0.2,0.145345,0.419149,0
80379,0.1,0.313523,0.419143,0
80380,0.8,0.256218,0.419143,0
80383,0.74,0.63327,0.419149,0
80381,0.38,0.489844,0.419149,0
80384,0.96,0.858735,0.419149,0
80382,0.45,0.55483,0.419149,0
80385,1.1,0.904467,0.419149,0
80390,0.3,0.263946,0.419149,0
80394,0.51,0.489321,0.419149,0
80386,0.23,0.342436,0.419148,0
80392,0.35,0.37554,0.419149,0
80388,0.28,0.288214,0.419149,0
80395,0.53,0.460119,0.419149,0
80393,0.37,0.301745,0.419149,0
80391,0.35,0.303614,0.419149,0
80389,0.29,0.358218,0.419149,0
80387,0.28,0.265978,0.419149,0
80396,0.15,0.184524,0.419149,0
80397,0.2,0.162596,0.419149,0
80398,0.15,0.123417,0.419149,0
80399,0.21,0.155068,0.419149,0
80400,0.18,0.295982,0.419148,0
80401,0.01,0.040274,0.419112,0
80402,0.1,0.013169,0.419064,0
80403,0.01,0.018584,0.419145,0
80404,0.01,0.029472,0.419132,0
80405,0.07,0.032259,0.41914,0
80406,0.06,0.056014,0.419152,0
80408,0.35,0.319102,0.419149,0
80407,0.25,0.274228,0.419149,0
80409,0.13,0.039822,0.419121,0
80411,0.7,0.053406,0.419021,0
80410,0.13,0.066454,0.419143,0
80413,0.01,0.112145,0.419022,0
80414,0.09,0.059133,0.419149,0
80412,0.01,0.071078,0.419067,0
80415,0.19,0.14353,0.41915,0
80417,0.63,0.233871,0.419141,0
80416,0.43,0.210392,0.419145,0
80418,0.36,0.390609,0.419152,0
80419,0.1,0.176053,0.419147,0
80420,0.19,0.267559,0.419149,0
80422,0.16,0.410457,0.419134,0
80421,0.12,0.130928,0.419152,0
80424,1.14,0.639085,0.419146,0
80423,0.6,0.427747,0.419149,0
80427,0.44,0.343442,0.419149,0
80428,0.44,0.529813,0.419149,0
80426,0.22,0.322756,0.419148,0
80429,0.34,0.246566,0.419149,0
80430,0.21,0.194533,0.419153,0
80432,0.25,0.112607,0.419137,0
80431,0.15,0.11491,0.419151,0
80433,0.04,0.160401,0.419114,0
80434,0.09,0.152343,0.419146,0
80435,0.22,0.20951,0.419152,0
80436,0.53,0.359855,0.419149,0
80437,0.29,0.387219,0.419149,0
80438,0.43,0.384593,0.419149,0
80448,0.8,0.740823,0.419149,0
80440,0.54,0.492895,0.419149,0
80444,0.62,0.654438,0.419149,0
80450,0.99,0.682532,0.419148,0
80446,0.77,0.689265,0.419149,0
80442,0.58,0.562215,0.419149,0
80449,0.88,1.040655,0.419149,0
80447,0.79,0.714518,0.419149,0
80445,0.7,0.741633,0.419149,0
80443,0.58,0.731747,0.419149,0
80441,0.56,0.563739,0.419149,0
80439,0.53,0.578616,0.419149,0
80452,0.26,0.025121,0.419034,0
80451,0.01,0.043374,0.419108,0
80453,0.1,0.070227,0.419149,0
80454,0.01,0.083853,0.419074,0
80455,0.11,0.058725,0.419144,0
80457,0.36,0.616964,0.419147,0
80456,0.3,0.444755,0.419148,0
80458,0.44,0.172901,0.419144,0
80460,0.44,0.437124,0.419149,0
80462,0.67,0.5584,0.419149,0
80461,0.48,0.637238,0.419149,0
80459,0.32,0.352518,0.419149,0
80463,1,0.825982,0.419149,0
80465,0.62,0.60352,0.419149,0
80464,0.47,0.45878,0.419149,0
80468,0.97,0.558889,0.419147,0
80466,0.19,0.343276,0.419147,0
80467,0.28,0.373654,0.419149,0
80469,0.22,0.182632,0.41915,0
80470,0.28,0.268848,0.419149,0
80472,0.58,0.341028,0.419147,0
80471,0.17,0.184685,0.419149,0
80473,0.19,0.274423,0.419148,0
80475,0.29,0.279245,0.419149,0
80474,0.25,0.293399,0.419149,0
80476,0.1,0.157007,0.419149,0
80477,0.2,0.127482,0.419149,0
80479,0.11,0.124544,0.419149,0
80481,0.17,0.127147,0.419149,0
80482,0.26,0.260128,0.419149,0
80480,0.11,0.106242,0.419149,0
80478,0.09,0.10329,0.419149,0
80483,0.12,0.131865,0.419149,0
80487,0.34,0.110129,0.419138,0
80485,0.13,0.157221,0.419149,0
80486,0.17,0.17053,0.419149,0
80484,0.12,0.289515,0.419143,0
80489,0.17,0.162296,0.419149,0
80491,0.17,0.209324,0.419149,0
80492,0.34,0.216266,0.419148,0
80490,0.17,0.225447,0.419148,0
80488,0.13,0.13426,0.419149,0
80494,0.32,0.202719,0.419148,0
80493,0.16,0.252688,0.419148,0
80496,0.32,0.293406,0.419149,0
80498,0.35,0.268374,0.419149,0
80497,0.34,0.329097,0.419149,0
80495,0.19,0.279321,0.419148,0
80503,0.34,0.389175,0.419149,0
80499,0.14,0.223252,0.419148,0
80501,0.28,0.290555,0.419149,0
80504,0.64,0.336214,0.419146,0
80502,0.3,0.257199,0.419149,0
80500,0.27,0.317054,0.419149,0
80507,0.92,0.665568,0.419149,0
80505,0.72,0.924592,0.419149,0
80506,0.74,0.796533,0.419149,0
80508,0.1,0.341267,0.419137,0
80510,0.1,0.103065,0.419149,0
80512,0.2,0.088424,0.419142,0
80511,0.15,0.096728,0.419148,0
80509,0.09,0.097508,0.419149,0
80513,0.22,0.298596,0.419149,0
80515,0.26,0.395369,0.419148,0
80516,0.35,0.400011,0.419149,0
80514,0.26,0.319577,0.419149,0
80517,0.034,0.02849,0.419154,0
80520,0.35,0.370263,0.419149,0
80522,0.7,0.504084,0.419148,0
80521,0.44,0.423784,0.419149,0
80519,0.3,0.27363,0.419149,0
80518,0.21,0.299705,0.419148,0
80523,0.08,0.067852,0.419151,0
80524,0.18,0.211935,0.419151,0
80525,0.13,0.165987,0.419149,0
80527,0.26,0.146464,0.419147,0
80526,0.22,0.166862,0.419149,0
80530,0.24,0.298975,0.419149,0
80532,0.36,0.259767,0.419148,0
80528,0.14,0.226382,0.419147,0
80531,0.25,0.297236,0.419149,0
80529,0.22,0.233472,0.419149,0
80534,0.26,0.111405,0.419144,0
80533,0.17,0.396056,0.419144,0
80535,0.45,0.382133,0.419149,0
80536,0.76,0.382394,0.419146,0
80537,0.53,1.210488,0.419144,0
80539,1.3,0.933446,0.419148,0
80538,0.86,1.225779,0.419148,0
80543,0.81,0.206242,0.419134,0
80541,0.33,0.230729,0.419148,0
80542,0.39,0.244865,0.419148,0
80544,0.15,0.412999,0.419141,0
80545,0.16,0.319283,0.419146,0
80546,0.18,0.318254,0.419147,0
80547,0.2,0.254943,0.419149,0
80548,0.35,0.296979,0.419149,0
80549,0.28,0.221448,0.419149,0
80552,0.19,0.167653,0.419149,0
80550,0.14,0.13148,0.419149,0
80551,0.16,0.250137,0.419147,0
80554,0.22,0.21525,0.419149,0
80553,0.19,0.162996,0.419149,0
80556,0.24,0.284086,0.419149,0
80557,0.28,0.270362,0.419149,0
80555,0.21,0.300826,0.419148,0
80559,0.41,0.35415,0.419149,0
80560,0.56,0.337819,0.419147,0
80558,0.33,0.387132,0.419149,0
80561,0.088,0.131022,0.419148,0
80563,0.44,0.231909,0.419146,0
80562,0.41,0.230302,0.419146,0
80565,0.35,0.298289,0.419149,0
80567,0.41,0.324844,0.419149,0
80568,0.56,0.280201,0.419145,0
80566,0.36,0.300944,0.419149,0
80564,0.12,0.294066,0.419143,0
80570,0.28,0.396261,0.419148,0
80572,0.46,0.606215,0.419149,0
80573,0.61,0.454454,0.419148,0
80571,0.45,0.670586,0.419148,0
80569,0.26,0.41312,0.419147,0
80575,0.11,0.076084,0.41915,0
80576,0.18,0.258304,0.419149,0
80577,0.31,0.367063,0.419149,0
80578,0.36,0.342809,0.419151,0
80581,0.07,0.074626,0.419149,0
80582,0.1,0.064481,0.419148,0
80580,0.06,0.087334,0.419148,0
80584,0.35,0.198237,0.419148,0
80583,0.24,0.423574,0.419148,0
80587,0.18,0.089848,0.419146,0
80585,0.07,0.082645,0.41915,0
80586,0.08,0.063673,0.41915,0
80588,0.16,0.245728,0.419148,0
80590,0.35,0.180071,0.419146,0
80589,0.07,0.108464,0.419148,0
80592,0.22,0.224882,0.419149,0
80591,0.2,0.195656,0.419149,0
80594,0.34,0.48815,0.419148,0
80596,0.8,0.473667,0.419147,0
80595,0.38,0.337482,0.41915,0
80593,0.28,0.38799,0.419148,0
80597,0.07,0.11812,0.419146,0
80599,0.22,0.144738,0.419149,0
80598,0.15,0.14088,0.419151,0
80605,0.73,0.47001,0.419147,0
80601,0.39,0.39802,0.419149,0
80603,0.46,0.460884,0.419149,0
80604,0.47,0.432025,0.419149,0
80602,0.43,0.399042,0.419149,0
80600,0.21,0.347691,0.419147,0
80607,0.12,0.118191,0.419149,0
80608,0.15,0.157902,0.419149,0
80614,0.28,0.164106,0.419147,0
80610,0.12,0.128519,0.419149,0
80612,0.13,0.145821,0.419149,0
80613,0.13,0.157957,0.419149,0
80611,0.13,0.130824,0.419149,0
80609,0.1,0.097998,0.419149,0
80615,0.28,0.19591,0.419148,0
80618,0.37,0.299688,0.419149,0
80617,0.14,0.20806,0.419148,0
80616,0.08,0.108982,0.419148,0
80619,0.03,0.015639,0.419148,0
80620,0.05,0.094018,0.419148,0
80623,0.17,0.159837,0.419149,0
80625,0.24,0.17855,0.419149,0
80621,0.1,0.140351,0.419148,0
80626,0.29,0.155473,0.419146,0
80624,0.18,0.176207,0.419149,0
80622,0.16,0.153978,0.419149,0
80630,0.42,0.62344,0.419148,0
80628,0.36,0.426942,0.419149,0
80629,0.41,0.336006,0.419149,0
80627,0.28,0.504819,0.419147,0
80632,0.21,0.173371,0.419149,0
80631,0.19,0.178195,0.419149,0
80635,0.05,0.068032,0.419149,0
80637,0.1,0.065997,0.419148,0
80633,0.04,0.071995,0.419147,0
80638,0.15,0.063701,0.419144,0
80636,0.06,0.065604,0.419149,0
80634,0.05,0.067193,0.419149,0
80640,0.07,0.082282,0.419149,0
80642,0.12,0.080075,0.419148,0
80643,0.18,0.093199,0.419146,0
80641,0.09,0.082666,0.419149,0
80639,0.06,0.069134,0.419149,0
80644,0.05,0.097591,0.419146,0
80648,0.08,0.118584,0.419148,0
80646,0.06,0.081044,0.419149,0
80647,0.07,0.068768,0.419149,0
80645,0.05,0.100927,0.419145,0
80652,0.07,0.068349,0.419149,0
80651,0.07,0.051191,0.419148,0
80650,0.06,0.066947,0.419149,0
80653,0.07,0.071089,0.419149,0
80649,0.06,0.054793,0.419149,0
80655,0.03,0.035805,0.419149,0
80657,0.05,0.042942,0.419149,0
80656,0.04,0.045365,0.419149,0
80654,0.03,0.035167,0.419149,0
80664,0.18,0.10773,0.419147,0
80659,0.09,0.102609,0.419149,0
80661,0.14,0.174116,0.419149,0
80662,0.15,0.10357,0.419148,0
80665,0.18,0.155227,0.419149,0
80663,0.15,0.121594,0.419149,0
80660,0.1,0.097379,0.419149,0
80658,0.08,0.082318,0.419149,0
80666,0.2,0.147934,0.419148,0
80669,0.62,0.526831,0.419149,0
80671,0.68,0.629553,0.419149,0
80667,0.45,0.561702,0.419149,0
80672,0.76,0.685225,0.419149,0
80670,0.63,0.639243,0.419149,0
80668,0.49,0.545518,0.419149,0
80675,0.37,0.315067,0.419149,0
80673,0.23,0.326741,0.419148,0
80676,0.37,0.334039,0.419149,0
80674,0.34,0.311399,0.419149,0
80678,0.056,0.042575,0.419149,0
80677,0.029,0.038242,0.419149,0
80680,0.29,0.227089,0.419149,0
80679,0.15,0.013425,0.419112,0
80681,0.09,0.562808,0.419119,0
80682,0.41,0.445339,0.419149,0
80685,0.1,0.07231,0.419148,0
80687,0.16,0.078247,0.419145,0
80683,0.08,0.077838,0.419149,0
80686,0.11,0.076076,0.419148,0
80684,0.1,0.068074,0.419148,0
80689,0.09,0.163912,0.419146,0
80691,0.19,0.231944,0.419149,0
80692,0.43,0.138362,0.419138,0
80690,0.18,0.202508,0.419149,0
80688,0.07,0.114561,0.419147,0
80697,0.21,0.210967,0.419149,0
80693,0.1,0.190517,0.419146,0
80695,0.2,0.229405,0.419149,0
80696,0.2,0.305799,0.419148,0
80694,0.11,0.153188,0.419148,0
80698,0.44,0.342962,0.419149,0
80699,0.41,0.52595,0.419149,0
80701,0.23,0.290895,0.419149,0
80703,0.28,0.812522,0.41914,0
80702,0.25,0.335122,0.419148,0
80700,0.21,0.373719,0.419146,0
80706,0.32,0.360856,0.419149,0
80708,0.78,0.70591,0.419149,0
80704,0.21,0.28753,0.419148,0
80707,0.33,0.405204,0.419149,0
80705,0.28,0.39621,0.419148,0
80710,0.5,0.553005,0.419149,0
80712,1,0.281537,0.419136,0
80713,1.7,0.49111,0.419137,0
80711,0.56,0.225467,0.419143,0
80709,0.28,0.36516,0.419149,0
80715,0.44,0.337608,0.419149,0
80717,0.51,0.668156,0.419149,0
80716,0.49,0.322525,0.419148,0
80714,0.21,0.513511,0.419143,0
80720,0.15,0.156714,0.419149,0
80718,0.12,0.14484,0.419149,0
80721,0.16,0.150708,0.419149,0
80719,0.12,0.158578,0.419148,0
80722,0.53,0.323825,0.419147,0
80723,0.16,0.218895,0.419148,0
80725,0.32,0.257088,0.419149,0
80724,0.24,0.240135,0.419149,0
80727,0.35,0.532934,0.419148,0
80731,0.56,0.463627,0.419149,0
80730,0.53,0.403639,0.419149,0
80728,0.49,0.42039,0.419149,0
80733,0.75,0.603951,0.419149,0
80732,0.56,0.544771,0.419149,0
80729,0.51,0.427107,0.419149,0
80726,0.28,0.304835,0.419149,0
80735,0.68,0.467579,0.419149,0
80734,0.45,0.654451,0.419149,0
80739,0.4,0.267275,0.419148,0
80741,0.55,0.31974,0.419147,0
80737,0.36,0.214118,0.419147,0
80740,0.52,0.248367,0.419145,0
80738,0.36,0.238305,0.419148,0
80736,0.23,0.14605,0.419148,0
80750,0.76,0.393095,0.419146,0
80745,0.13,0.502416,0.419134,0
80748,0.32,0.256365,0.419149,0
80747,0.26,0.191754,0.419148,0
80746,0.14,0.286171,0.419145,0
80744,0.13,0.338371,0.419142,0
80742,0.12,0.378269,0.419138,0
80749,0.71,0.313436,0.419144,0
80743,0.13,0.323121,0.419142,0
80751,0.1,0.046821,0.419145,0
80752,0.12,0.206603,0.419148,0
80753,0.16,0.232962,0.419148,0
80754,0.09,0.144755,0.419148,0
80755,0.13,0.160257,0.419151,0
80756,0.42,0.194999,0.419143,0
80757,0.19,0.167878,0.419151,0
80758,0.42,0.131689,0.419131,0
80759,0.13,0.452246,0.419127,0
80760,0.3,0.456511,0.419149,0
80761,0.44,0.249662,0.419147,0
80762,0.54,0.662654,0.41915,0
80763,0.27,0.241411,0.419151,0
80764,0.43,0.48083,0.419152,0
80766,0.16,0.22472,0.41915,0
80765,0.12,0.198921,0.419148,0
80767,0.8,0.330256,0.41914,0
80768,0.15,0.087315,0.419148,0
80769,0.35,0.112671,0.419137,0
80770,0.08,0.454337,0.419119,0
80771,0.23,0.123206,0.419146,0
80774,0.75,0.620512,0.419149,0
80772,0.29,0.387631,0.419149,0
80773,0.52,0.547646,0.419149,0
80775,0.15,0.53305,0.419137,0
80777,0.89,0.593363,0.419148,0
80776,0.65,0.710054,0.419149,0
80778,0.04,0.040968,0.419151,0
80779,0.07,0.068362,0.419149,0
80780,0.09,0.064248,0.41915,0
80781,0.15,0.185516,0.419149,0
80783,0.38,0.281351,0.419148,0
80782,0.16,0.292112,0.419147,0
80784,0.19,0.415405,0.419146,0
80785,0.52,0.237976,0.419146,0
80788,0.51,0.547271,0.419149,0
80786,0.45,0.450466,0.419149,0
80787,0.46,0.482695,0.419149,0
80793,0.59,0.562442,0.419149,0
80789,0.33,0.429779,0.419149,0
80795,0.82,0.832614,0.419149,0
80791,0.53,0.413076,0.419149,0
80794,0.65,0.757419,0.419149,0
80792,0.53,0.565814,0.419149,0
80790,0.46,0.508722,0.419149,0
80803,1,0.598668,0.419147,0
80799,0.77,0.711274,0.419149,0
80801,0.81,0.66246,0.419149,0
80797,0.61,0.667144,0.419149,0
80804,1.1,1.059896,0.419149,0
80802,0.86,0.892852,0.419149,0
80800,0.78,0.75284,0.419149,0
80798,0.65,0.641657,0.419149,0
80796,0.32,0.44585,0.419148,0
80808,0.25,0.206942,0.419149,0
80806,0.22,0.251272,0.419149,0
80809,0.29,0.225463,0.419149,0
80807,0.23,0.243685,0.419149,0
80805,0.17,0.218357,0.419149,0
80812,0.12,0.263316,0.419144,0
80816,0.28,0.278721,0.419149,0
80814,0.13,0.21669,0.419147,0
80810,0.12,0.192274,0.419147,0
80817,0.71,0.319773,0.419144,0
80815,0.18,0.217328,0.419149,0
80813,0.13,0.219876,0.419147,0
80811,0.12,0.204675,0.419147,0
80822,0.2,0.113261,0.419147,0
80818,0.15,0.120479,0.419149,0
80820,0.19,0.113472,0.419147,0
80821,0.2,0.103578,0.419146,0
80819,0.18,0.103974,0.419147,0
80826,0.35,0.180393,0.419145,0
80828,0.44,0.305986,0.419148,0
80824,0.22,0.246525,0.419149,0
80829,0.46,0.411665,0.419149,0
80827,0.43,0.338121,0.419149,0
80825,0.23,0.260802,0.419149,0
80823,0.18,0.275194,0.419148,0
80832,0.14,0.141784,0.419149,0
80834,0.2,0.143897,0.419148,0
80830,0.087,0.13626,0.419147,0
80835,0.33,0.171512,0.419146,0
80833,0.16,0.145065,0.419149,0
80831,0.11,0.13316,0.419149,0
80838,0.2,0.298943,0.419148,0
80836,0.15,0.277304,0.419146,0
80837,0.16,0.245027,0.419148,0
80843,0.15,0.10557,0.419148,0
80847,0.26,0.112891,0.419143,0
80839,0.08,0.259072,0.419138,0
80845,0.18,0.202802,0.419149,0
80841,0.12,0.098608,0.419149,0
80848,0.3,0.125068,0.419143,0
80846,0.21,0.09671,0.419144,0
80844,0.17,0.135889,0.419149,0
80842,0.12,0.133301,0.419149,0
80840,0.098,0.147154,0.419148,0
80849,0.052,0.055348,0.419149,0
80850,0.075,0.059675,0.419149,0
80852,0.14,0.126583,0.419149,0
80856,0.32,0.165682,0.419145,0
80854,0.23,0.170878,0.419148,0
80855,0.31,0.098401,0.419138,0
80853,0.22,0.144047,0.419147,0
80851,0.11,0.145986,0.419149,0
80869,0.085,0.114356,0.419149,0
80870,0.099,0.074295,0.419149,0
80858,0.087,0.067991,0.419149,0
80859,0.088,0.06312,0.419148,0
80857,0.068,0.067594,0.419149,0
80862,0.074,0.162851,0.419144,0
80866,0.12,0.135273,0.419149,0
80860,0.061,0.192562,0.419138,0
80864,0.098,0.178875,0.419146,0
80868,0.22,0.243909,0.419149,0
80867,0.15,0.17333,0.419149,0
80865,0.11,0.150746,0.419148,0
80863,0.077,0.169934,0.419144,0
80861,0.072,0.124317,0.419147,0
80871,0.1,0.109268,0.419149,0
80872,0.36,0.308106,0.419149,0
80873,0.36,0.385171,0.419149,0
80874,1.5,1.114094,0.419149,0
80875,0.49,0.75014,0.419148,0
80876,0.39,0.342526,0.419149,0
80878,1.6,0.909153,0.419147,0
80877,0.83,0.897816,0.419149,0
80880,0.61,0.982094,0.419148,0
80879,0.39,0.394155,0.419149,0
80882,0.55,0.54679,0.419149,0
80881,0.32,0.64529,0.419146,0
80883,0.53,0.264204,0.419147,0
80884,0.36,0.992908,0.419142,0
80885,0.38,1.114664,0.419141,0
80888,0.95,0.495557,0.419146,0
80886,0.61,0.517515,0.419149,0
80889,1,0.535352,0.419146,0
80887,0.8,0.417769,0.419146,0
80891,0.63,0.947543,0.419148,0
80890,0.29,0.713528,0.419144,0
80893,0.43,0.26524,0.419148,0
80894,0.49,0.246019,0.419146,0
80892,0.4,0.348666,0.419149,0
80895,0.47,0.561344,0.419149,0
80897,0.56,0.479225,0.419149,0
80896,0.5,0.489202,0.419149,0
80898,0.18,0.222583,0.419149,0
80899,0.33,0.27439,0.419149,0
80900,0.13,0.146836,0.419149,0
80901,0.37,0.318888,0.419149,0
80909,0.53,0.344511,0.419148,0
80905,0.23,0.264496,0.419149,0
80907,0.34,0.361595,0.419149,0
80903,0.18,0.226415,0.419149,0
80908,0.38,0.374502,0.419149,0
80906,0.27,0.291275,0.419149,0
80904,0.21,0.243217,0.419149,0
80902,0.17,0.214451,0.419149,0
80914,0.11,0.11561,0.419149,0
80910,0.08,0.095282,0.419149,0
80912,0.1,0.113757,0.419149,0
80913,0.1,0.153551,0.419148,0
80911,0.09,0.105433,0.419149,0
80915,0.3,0.276883,0.419149,0
80919,0.45,0.327662,0.419148,0
80918,0.39,0.236184,0.419147,0
80917,0.36,0.326508,0.419149,0
80916,0.34,0.28911,0.419149,0
80924,0.2,0.164881,0.419149,0
80921,0.14,0.093216,0.419148,0
80923,0.17,0.18942,0.419149,0
80920,0.11,0.156593,0.419148,0
80922,0.14,0.129114,0.419149,0
80930,0.47,0.423504,0.419149,0
80933,0.64,0.366542,0.419147,0
80927,0.25,0.329464,0.419149,0
80931,0.48,0.406286,0.419149,0
80932,0.51,0.53288,0.419149,0
80926,0.25,0.221223,0.419149,0
80925,0.21,0.3003,0.419148,0
80928,0.31,0.375253,0.419149,0
80929,0.4,0.436067,0.419149,0
80938,0.37,0.526939,0.419148,0
80937,0.36,0.309271,0.419149,0
80941,0.54,0.277251,0.419146,0
80943,0.78,0.683705,0.419149,0
80944,1.2,0.690699,0.419147,0
80942,0.62,0.319677,0.419146,0
80934,0.21,0.287155,0.419148,0
80940,0.4,0.56212,0.419148,0
80939,0.38,0.372333,0.419149,0
80936,0.27,0.495562,0.419146,0
80935,0.24,0.42572,0.419147,0
80945,0.2,0.296831,0.419148,0
80947,0.36,0.358294,0.419149,0
80949,0.42,0.589754,0.419148,0
80950,0.64,0.611232,0.419149,0
80946,0.3,0.375859,0.419149,0
80952,0.98,0.566191,0.419147,0
80948,0.37,0.300275,0.419149,0
80951,0.73,0.628153,0.419149,0
80953,0.22,0.183296,0.419149,0
80958,0.5,0.326596,0.419148,0
80954,0.27,0.316931,0.419149,0
80956,0.36,0.458515,0.419149,0
80957,0.37,0.436859,0.419149,0
80955,0.32,0.332966,0.419149,0
80959,0.47,0.302847,0.419148,0
80962,0.23,0.287329,0.419149,0
80960,0.18,0.267297,0.419148,0
80961,0.2,0.218405,0.419149,0
80963,0.43,0.328571,0.419149,0
80964,0.6,0.741975,0.419149,0
80965,0.56,0.454964,0.419149,0
80966,0.56,0.557367,0.419149,0
80969,0.34,0.3982,0.419149,0
80968,0.32,0.358685,0.419149,0
80967,0.19,0.239949,0.419149,0
80971,0.44,0.505848,0.419149,0
80974,0.87,0.647935,0.419148,0
80975,0.99,0.703658,0.419148,0
80973,0.86,0.682145,0.419149,0
80970,0.29,0.327983,0.419149,0
80972,0.48,0.531246,0.419149,0
80977,0.36,0.23035,0.419148,0
80976,0.17,0.26583,0.419148,0
80979,0.1,0.114259,0.419149,0
80978,0.07,0.111691,0.419148,0
80980,0.14,0.181741,0.419149,0
80983,0.21,0.122713,0.419147,0
80981,0.16,0.156526,0.419149,0
80982,0.2,0.148266,0.419149,0
80994,0.4,0.328482,0.419149,0
80988,0.15,0.276071,0.419146,0
80992,0.34,0.282685,0.419149,0
80986,0.13,0.191588,0.419148,0
80997,0.92,0.505246,0.419146,0
80989,0.17,0.202211,0.419149,0
80990,0.26,0.24132,0.419149,0
80987,0.14,0.210327,0.419148,0
80991,0.28,0.263258,0.419149,0
80995,0.46,0.319249,0.419148,0
80996,0.49,0.38293,0.419149,0
80993,0.35,0.40896,0.419149,0
80999,0.4,0.501868,0.419149,0
80998,0.28,0.492555,0.419147,0
81001,0.33,0.242051,0.419149,0
81002,0.42,0.186889,0.419145,0
81003,0.47,0.420861,0.419149,0
81000,0.29,0.449166,0.419148,0
81004,0.39,0.327467,0.419151,0
81005,0.46,0.547764,0.419151,0
81006,0.25,0.421354,0.419147,0
81007,0.31,0.508373,0.419147,0
81011,0.57,0.574296,0.419149,0
81008,0.43,0.434332,0.419149,0
81012,1.2,0.51992,0.419144,0
81010,0.54,0.437007,0.419149,0
81009,0.45,0.457068,0.419149,0
81015,0.24,0.348732,0.419148,0
81013,0.16,0.282553,0.419147,0
81014,0.17,0.219802,0.419149,0
81017,0.81,0.591906,0.419148,0
81016,0.54,0.397149,0.419148,0
81018,0.83,0.511096,0.419147,0
81019,0.89,0.813433,0.419149,0
81021,0.1,0.252421,0.419144,0
81022,0.55,0.157978,0.41914,0
81023,0.13,0.179963,0.419149,0
81024,0.18,0.190314,0.419149,0
81025,0.26,0.245929,0.419149,0
81026,0.39,0.483728,0.419149,0
81027,0.64,0.516055,0.419149,0
81032,0.56,0.459571,0.419149,0
81031,0.41,0.422346,0.419149,0
81028,0.31,0.36228,0.419149,0
81030,0.4,0.395548,0.419149,0
81029,0.38,0.389037,0.419149,0
81035,0.34,0.362127,0.419149,0
81034,0.32,0.424932,0.419148,0
81036,0.76,0.50766,0.419148,0
81033,0.28,0.419818,0.419148,0
81041,0.53,0.468068,0.419149,0
81040,0.33,0.326014,0.419149,0
81038,0.29,0.191175,0.419148,0
81039,0.3,0.265942,0.419149,0
81037,0.23,0.318544,0.419148,0
81042,0.06,0.189005,0.419139,0
81043,0.34,0.495269,0.419148,0
81044,0.4,0.518913,0.419149,0
81049,0.91,0.59436,0.419148,0
81045,0.61,0.534446,0.419149,0
81046,0.62,0.504647,0.419149,0
81050,1.1,0.615594,0.419147,0
81047,0.63,0.532294,0.419149,0
81048,0.69,0.532019,0.419149,0
81052,0.61,0.596819,0.419149,0
81051,0.54,0.638229,0.419149,0
81054,0.79,0.827425,0.419149,0
81053,0.76,0.554278,0.419148,0
81055,0.58,0.56511,0.419149,0
81057,0.45,0.79302,0.419147,0
